global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
740.0162168849981	0.2545792016034056	547624.0012527846	0.0648105698890274	729.4544726104187	6.081695378255517	36.98701867389452	532103.8276113442	709.3250641005991	0.3895227543441706	503142.04656131903	0.1517279761518691	708.505597075603	504.615389611986	0.863452	23.159672	0.0738420084353604	0.0421199310874965	0.0618272389	-0.0107307748	0.0263495315	-0.0561322869	0.0364525957	0.0734946648	0.000395943	-0.0192877384	-0.021948438	-0.0165150632	-0.0349841752	-0.0777319984	-0.1626947589	0.0090390971	-0.0176754558	-0.0495919829	0.0338477194	-0.0238863822	-0.0702670955	0.0170611015	0.0696641015	-0.0253136999	-0.0569390507	-0.1405676056	0.0118872456	-0.005270007	0.0864221238	-0.0401283793	0.0396473528	0.0814106624	-0.06778155	0.0754903746	-0.1481407668	0.0929356268	-0.0128073265	-0.1414329873	-0.0893880569	0.0406013083	-0.1967366385	0.045242001	-0.0285167504	0.0091798993	-0.0183759681	-0.0482702081	0.037638759	-0.0268885712	-0.0688803541	0.0256559806	0.0681499703	-0.0370124994	-0.0599461039	-0.1387863094	0.0177888877	-0.0293398077	0.0745667068	-0.0468782017	0.0211141786	0.0429780881	-0.0884786613	0.0710052242	-0.1714984136	0.1308097238	0.0149780305	-0.0636299417	0.1574478824	-0.0678037753	-0.1702959913	0.0833758979	-0.0097353157	0.0601248333	-0.0461423014	0.0010776524	0.0396226676	0.0858108804	0.051485542	0.0098653565	-0.0279626571	0.0376315451	-0.0301743715	0.0249142907	-0.010494019	-0.0341699023	-0.0979415024	0.0617425031	-0.0919901194	-0.0354714814	-0.1022612182	-0.010751647	0.0549907827	-0.0091091037	-0.1009447215	0.0091252224	-0.0675951629	0.0713867084	-0.0258549876	-0.1035676303	-0.2436592553646619	-0.0087008409736029	0.0593698327248615	7.57046336479272e-05	0.4668642337842215	0.0358557773955112	0.0012856367726364	0.2179622127869282	0.8031824605089071	-0.0003954737537412	0.645102064869142	1.5639948989821157e-07	-0.0172574301196182	-0.0001517627887971	2.3031944063473267e-08	0.0002978188943335	0.0029871161053409	0.0004182445774937	8.922862626786986e-06	1.74928526602967e-07	-0.0036950219591438	7.790959959199945e-06	1.3653187278554889e-05	6.069905708585681e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.6025776740616	1.5863607890635194	549974.3832128126	2.516540553078232	723.2228090986074	-6.231663511811348	38.833630124440944	523051.2316004808	709.518524224662	0.1934601240628808	503416.5362179423	0.0374268196024252	708.6806676671517	511.33088742126654	0.847068	22.720209	0.1183232453119574	0.0589438145430639	0.069713173	-0.0253829161	-0.0269124403	-0.0471113454	-0.0157990184	0.0663117249	-0.0542266405	-0.0146218802	-0.0864974793	-0.0271259557	0.0502840658	-0.0719769866	0.0050098052	0.0093684453	0.0132413389	-0.04654366	0.0293109777	-0.0441468361	-0.1045257942	0.0423175373	0.0390448867	0.0816159184	-0.0667099494	0.0061402336	0.0172831372	-0.1353139521	-0.0483716134	0.0009100978	0.0408895169	-0.1026651226	0.1068735913	-0.1013722226	0.1960215938	0.1123656534	-0.0390352695	0.0727945887	-0.0335692194	0.0486406668	0.0461467387	-0.07587903	-0.1193642383	0.009624039	0.0142209851	-0.0476874477	0.0333665963	-0.0430533527	-0.1038493641	0.0399374586	0.0431167943	0.0775571285	-0.0643487631	0.0098392469	0.0611107674	-0.0981822866	-0.0821316405	0.0109790386	0.0169417822	-0.1025856124	0.1170947391	-0.1163207014	0.185267434	0.116212748	-0.0035985543	0.0140527714	-0.015400778	0.0651640766	0.0222984978	-0.1094575894	-0.1494484725	0.0645920241	-0.0519001913	-0.0138807293	0.0470710442	0.0739778998	0.0563874212	0.0172021969	-0.0419367339	-0.0005189009	0.0680532885	0.0246936974	-0.0197203244	0.1014208504	0.0768790334	-0.0160326994	0.0226836959	-0.0021895044	-0.0607860441	0.0181464911	0.021451444	-0.0724664959	-0.0896470246	0.0384660688	-0.0140126672	0.0695158277	-0.030451217	-0.1064242213	-0.2613987240873001	-0.0177394687226381	0.0683292929544684	0.0003146887505614	0.431280249967088	-0.0355839838171334	0.001266219904298	0.1860026540116739	0.805770678497268	0.0025882179883609	0.6492663863259477	6.698872355275216e-06	-0.0174217629093246	-0.0001643327897063	2.7005265772686957e-08	0.0003035178228687	0.0021219499081186	-0.0008651661972222	4.502671412564535e-06	7.485125488160954e-07	-0.003476289450396	0.0002187325087478	1.2084588342934524e-05	4.7843910383106443e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.7789040785898	1.1763264045281403	551720.5003441909	1.383743809990102	732.6594793127595	9.43667021415206	89.05074473066468	536789.9126268438	710.6004509211656	1.081926696503615	504953.0008493639	1.1705653766072253	709.7894328576422	516.1150812572903	0.8044059999999998	21.575941	0.0459669481409297	0.0205910436129203	0.0501606513	-0.0220530224	-0.0502364266	-0.0437248869	0.0448784502	0.0523954806	0.0272193053	-0.0454382377	-0.0981859565	-0.007819755	-0.0069351055	-0.0063082672	-0.1044714725	0.0104953616	0.0275626745	-0.0434459544	-0.0142844646	0.0140144939	-0.0510027689	0.0095535552	0.0890688578	-0.0367653353	-0.0880469401	-0.0919366016	0.072516897	0.041396699	-0.0547792987	-0.0761094552	-0.0691285426	0.0919849405	0.0248590151	-0.0601035374	0.0183720908	-0.1211686493	-0.0552181641	0.0052665547	0.06354768	0.0583117858	0.0657963075	0.0485437395	0.0191000429	0.0105031952	0.0269465963	-0.0442995386	-0.0161664804	0.0146849319	-0.0506430684	0.0101198618	0.0878881472	-0.0451419177	-0.0881123934	-0.0825973106	0.0770302762	0.0678232906	-0.0301401555	-0.0562547932	0.0037071563	0.130216207	0.030947715	-0.0502173275	0.0136598522	-0.1062848775	-0.0788622491	-0.0236391534	-0.033745058	0.1049657058	0.0389969091	0.0520934813	0.0435634437	0.063977085	-0.0691144725	0.0022870523	0.0599477553	0.0905230203	0.0624044261	0.0370033588	-0.0424942763	0.0085549647	-0.0067092836	0.0211956267	-0.017252796	-0.0013558602	-0.0684806385	0.0371732178	-0.0221810112	-0.0726988502	-0.0644686131	0.0137899443	0.0437012824	-0.0137622618	-0.073882971	0.0421941304	-0.0747779014	0.0676152521	-0.034995421	-0.108871781	-0.2567841480339865	0.0046145760533135	0.0659380986815403	2.1294312151814925e-05	0.4397758341359719	0.0084955841688838	7.217495037058993e-05	0.1934027842899898	0.7997290661737608	-0.0060416123235071	0.6395665792831555	3.6501079467554006e-05	-0.017486015033697	-6.425212437240202e-05	4.1283354863666185e-09	0.0003057607217586	0.0024059408256751	0.0002839909175565	5.788551256650182e-06	8.065084125458277e-08	-0.0032882289804204	0.0001880604699755	1.0812449827676583e-05	3.5366740367443546e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.4561648503446	-0.3227392282451546	551241.1567242821	0.104160609448278	729.8235461591817	-2.8359331535777983	8.042516851561716	532642.4085283632	710.3913685341053	-0.2090823870603344	504655.89648775896	0.0437154445788475	709.5627105333454	520.9789743420519	0.741606	19.891506	0.0902096737659236	0.043733387538331	0.0503896383	-0.0197413596	-0.1046273813	-0.039731299	0.0229419876	0.0527368254	0.0077933955	-0.0513304811	-0.1135759675	0.0067851905	0.0452162415	0.0168421418	-0.0368904131	0.0288414565	-0.0061850472	-0.0714748354	-0.0336524028	0.0100734642	-0.0451995056	0.0966373937	0.0855604662	-0.0011205395	-0.0747829645	-0.0681580756	0.1057013089	0.0063797834	-0.0533794209	0.0143350399	-0.017214893	0.0369263594	0.0102118839	0.0289748571	0.0026774318	-0.0319381663	0.0053101229	-0.0007046421	-0.0664700179	0.0261533508	-0.0540851262	-0.1000706592	0.0930508235	0.0290045336	-0.0064893623	-0.0718000202	-0.0339352819	0.0099006296	-0.0427062669	0.0921531873	0.088720794	-0.0048801839	-0.0669978696	-0.0569801114	0.1187778623	0.0391926007	-0.030306965	0.0247052584	0.0127085362	0.0419562713	0.012312349	0.0337887346	0.0047327802	-0.0349726016	-0.0087710375	0.0178337946	0.0542677503	0.0019341247	-0.046352425	-0.0914553719	0.0461407683	0.0650971553	-0.0677601627	0.0017209029	0.0533922285	0.0772016578	0.0723044294	0.0152884474	-0.0570991557	0.0018602409	0.0449266335	0.0290798899	-0.0383091791	0.0877497669	0.0480181574	0.0418513496	0.0318692022	0.0280889659	-0.0490229412	-0.0251689844	0.0337812167	-0.054684566	-0.0032486655	-0.0043307427	0.0238851577	0.0656857936	-0.0394798359	-0.1109009027	-0.2424119297231186	0.0143722183108679	0.0587635436720861	0.0002065606591752	0.4721028786940451	0.0323270445580732	0.0010450378098596	0.2228811280712042	0.8071856010543783	0.0074565348806174	0.651548594549518	5.5599912425865176e-05	-0.0180430578192125	-0.0005570427855155	3.102966648948679e-07	0.0003255519354674	0.0023458030807903	-6.013774488480015e-05	5.502792093845262e-06	3.616548359829305e-09	-0.0033921259703474	-0.0001038969899269	1.150651859870529e-05	1.0794584515891092e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.1140314814642	-0.3421333688804679	550733.2357216716	0.1170552421014983	728.8698081318423	-0.953738027339341	0.9096162247931376	531251.1972061486	709.6860130138996	-0.7053555202056714	503654.23706756486	0.4975264098846133	708.8425095390469	520.0511535556228	0.702202	18.834595	0.0729934020181142	0.044335862741408	0.055937644	-0.009406844	-0.0959972189	-0.0528792689	0.0426259148	0.0494753726	0.0024384142	-0.0629548584	-0.1020770947	-0.0148473908	0.0311996465	0.0123135328	-0.0864139583	0.0035203737	-0.0142532564	-0.0345623917	-0.0238390907	0.0177789122	-0.0505038928	0.170852406	0.1635437095	-0.0151751835	-0.0792512351	-0.0651467934	0.0665874862	0.0732495817	-0.0553995599	-0.025410997	-0.0023441914	0.1212345406	0.0424345437	0.0856489386	0.0286931964	-0.004971948	0.0311894287	-0.0621525092	-0.1018188591	-0.0627195376	0.1442324886	-0.0393555655	0.0691043886	0.0038858087	-0.014933777	-0.0369051974	-0.0254134786	0.0208024478	-0.0474887931	0.165188201	0.1678998109	-0.0135186349	-0.0691832361	-0.0563566122	0.0603174535	0.0859944024	-0.0101401871	-0.0038589522	0.079950793	0.1121857066	0.0374585413	0.0971379562	0.0273502384	-0.0243410026	0.0316386979	0.0440237497	0.1048189092	-0.0218259347	0.1320978155	-0.0632638383	0.0980923054	0.0642922179	-0.0782409059	0.0041808048	0.0648006591	0.0936844517	0.0790071821	0.0438086149	-0.050153238	0.0276411306	-0.0138704527	-0.0012145021	-0.0280821229	0.048065119	-0.0698384466	0.0340967605	-0.0285966957	-0.0478700627	-0.0599329334	0.0212927413	0.0837395731	-0.0175983398	-0.0305805037	0.0220086895	-0.0341709291	0.0637282764	-0.0438968002	-0.1125037874	-0.2518572922129607	-0.0094453624898421	0.0634320956408446	8.92148725645166e-05	0.4296783315441956	-0.0424245471498495	0.0017998422008698	0.1846234685986036	0.8011704757996156	-0.0060151252547626	0.6418741312929825	3.618173183048362e-05	-0.0179859637222107	5.709409700179954e-05	3.2597359124508956e-09	0.0003234948910166	0.0021130725469304	-0.0002327305338598	4.465075588590927e-06	5.4163501390714e-08	-0.0033797832587359	1.2342711611500017e-05	1.142293487603146e-05	1.523425299246573e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.3154828112469	1.2014513297826852	552517.906986917	1.4434852978365826	731.0271440341319	2.15733590228956	4.654098195307511	534400.6853146994	710.6904683613457	1.004455347446083	505080.94181966886	1.0089305450130306	709.7821966140774	520.8517189049427	0.710743	19.063675	0.1048787679215785	0.0581286248134702	0.0512306628	-0.0262577384	-0.1025371551	-0.055165831	0.0234424644	0.0542425681	0.01060602	-0.0499969325	-0.1016012144	-0.0122354506	0.0282737737	0.0343127348	-0.103227849	0.0247686253	-0.0004896507	-0.0644586163	-0.0370354417	-0.0033392979	-0.0539982434	0.0987506338	0.1281801885	0.0158627757	0.0548681178	-0.0556866397	0.0043464658	0.1210570037	0.0221053642	0.0492288792	0.1238220193	-0.0081258018	-0.0514808753	0.080555643	-0.0309430474	-0.176229262	-0.0259584356	-0.0981264345	-0.0532743751	0.087606411	-0.0403238798	-0.0553823191	-0.1315911747	0.0245728072	-0.0010512869	-0.0645675555	-0.0347969827	-0.0077798542	-0.0556947469	0.0876857504	0.1338212347	0.0199386738	0.0638221977	-0.0629497885	-0.0164574331	0.0875174898	0.0637800739	0.0562502039	0.0950753473	-0.0613404851	-0.0841743372	0.0748240205	-0.0306748841	-0.1434386083	-0.0783670377	-0.0604844404	0.1158933055	0.0477670636	-0.1071208803	-0.0426093317	-0.090256689	0.0642880833	-0.0818289187	-0.0008671962	0.0524028877	0.0795887276	0.0845494659	0.0223593425	-0.0564894015	0.0310650121	-0.0170006722	0.0487366446	-0.0350078964	0.0968097181	0.0462049411	0.0281639604	-0.020122359	-0.0054207733	-0.0646044467	0.0040709729	0.0271677692	0.0002039894	0.01853833	-0.0326456851	0.0075253362	0.0617435365	-0.0482387676	-0.1136742748	-0.2360637907569298	0.0157935014560309	0.0557261133065315	0.0002494346882416	0.4833395131712024	0.0536611816270067	0.0028795224136066	0.2336170849925749	0.8172793955832915	0.0161089197836759	0.6679456104449903	0.0002594972965969	-0.0181877050855564	-0.0002017413633456	4.0699577684581386e-08	0.0003307926162791	0.0022929775309457	0.0001799049840153	5.257745957421839e-06	3.236580327354537e-08	-0.0033844402124722	-4.656953736300023e-06	1.1454435551798869e-05	2.1687218102038743e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.4645541576295	-0.8509286536173022	551253.6141804876	0.7240795735469546	729.6918549434744	-1.3352890906575112	1.782996955628963	532450.2031708484	708.9733443050641	-1.717124056281591	502643.2029351069	2.948515024660945	708.052945856938	519.0244679477664	0.7975529999999998	21.392115	0.1066586484368525	0.0578780127316966	0.0562772314	-0.0077657606	-0.1141914155	-0.0299316587	0.0379850475	0.0434634462	-0.0183463189	-0.0498620103	-0.1420964463	-0.0068386551	0.0287002884	-0.0298703353	-0.0958581006	-0.010037456	-0.0254064172	-0.0753704753	0.003026913	-0.0194395327	-0.1084013444	0.1049625007	0.0647116718	-0.0291798022	-0.024687206	-0.0698969389	0.0375131025	0.0131447331	-0.0430289299	-0.096547685	-0.0059195165	0.0242890221	-0.0987625034	-0.1425942809	0.0172939467	-0.0455963137	0.0520100963	-0.0418169998	-0.1253556291	0.1349203911	-0.0523161808	-0.0802376652	-0.0830658006	-0.0101112131	-0.0272590975	-0.0770000303	0.0047110614	-0.0205735429	-0.1055493772	0.1061947777	0.0656399776	-0.0274724206	-0.0157629904	-0.0644063588	0.0403481056	0.0254217341	-0.0268428608	-0.0627122257	0.0290424035	0.0569944294	-0.086627688	-0.1502164717	0.0277475327	-0.0632355461	0.057065732	0.0133905739	0.1421042621	0.0752114219	-0.0883264873	-0.0785962203	-0.1324398187	0.0690747949	-0.0847286993	0.0165839639	0.0607711331	0.0916033861	0.0873411273	0.0548662932	-0.0489999077	0.0259163816	0.0149026715	-0.0103644362	-0.0366316149	0.03585947	-0.0780804977	0.0668403418	-0.0193564362	0.0047593321	-0.0645366704	0.0499331157	0.1503572576	-0.0483363835	-0.0904676203	0.0366688907	-0.0632949191	0.0597324219	-0.0524983198	-0.1144078661	-0.2391394663067529	-0.0030756755498231	0.0571876843454786	9.459780087779651e-06	0.4507518831696302	-0.0325876300015721	0.0010619536291193	0.2031772601809679	0.8138215418644492	-0.0034578537188423	0.6623055020026295	1.195675234091173e-05	-0.0172743350226754	0.0009133700628809	8.342448717672404e-07	0.0002984026504756	0.002691774499774	0.0003987969688283	7.245649957633568e-06	1.5903902234664008e-07	-0.0034230229640952	-3.858275162300006e-05	1.1717086212723089e-05	1.488628722802114e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.1386348225559	0.6740806649263504	552255.030565932	0.4543847428275507	729.7639758432512	0.0721208997767917	0.005201424184614	532555.4604385493	712.0743624152624	3.1010181101983108	507049.8976091024	9.616313319777902	711.2285296912727	521.7271481825982	1.055061	28.299049	0.2371551574796428	0.1044219536533223	0.0502048286	-0.0575683877	-0.1157433876	-0.0607325988	-0.0085320823	0.0730450082	0.0253404682	-0.0357057092	-0.0984444108	-0.0393052906	-0.0322682443	0.0559806067	-0.1053362563	0.0283998334	0.0701900161	-0.0742187262	-0.0350282917	-0.0497075383	-0.03757617	-0.076103779	0.1589875996	-0.1100779738	0.0383517938	-0.1994388621	-0.0212042956	0.0572839719	0.0548089271	0.1980672089	-0.1180740208	-0.1202048938	-0.0397647978	-0.1351222491	0.1537815951	-0.1009351757	0.0744941551	0.0510806057	-0.095410339	0.0584354967	0.1908257232	0.1207772353	0.0775429357	0.0285116905	0.0696929844	-0.0759507531	-0.0305216219	-0.0526144144	-0.0445922409	-0.081768517	0.157040715	-0.1139278444	0.0455002846	-0.2022521938	-0.0150707345	0.0359348845	0.0588293025	0.1544749127	-0.1725149723	-0.0764770202	-0.0153198449	-0.1084963249	0.1781039813	-0.1107368717	0.0210607979	0.1397674816	0.0553199379	0.1223490508	0.1003843663	0.0844069417	0.1250569071	0.0487428419	-0.0994615487	-0.0330891869	0.0555825628	0.056477548	0.0482654123	0.080571499	-0.0757367479	0.1536010608	-0.0958990492	-0.0237800424	0.1267020345	0.1046888303	0.1191059288	-0.1152660306	0.0350249432	-0.1839825647	-0.0811756322	0.017869014	-0.0659564647	-0.0227297968	0.2003336346	-0.1071562113	0.1416830812	0.0576957916	-0.0566681795	-0.1147017419	-0.2648158101871161	-0.0256763438803631	0.0701274133250587	0.0006592746350626	0.4967593411701898	0.0460074580005596	0.0021166861916732	0.246769843039841	0.7969782070606541	-0.016843334803795	0.635174262529615	0.0002836979273127	-0.0181648537625433	-0.0008905187398678	7.930236260559116e-07	0.0003299619122145	0.0011948720123142	-0.0014969024874598	1.4277191258117855e-06	2.2407170569633365e-06	-0.0028378837755244	0.0005851391885707	8.053584323384624e-06	3.42387870001294e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.0274720416041	2.888837219048241	556556.9890407864	8.345380478158377	733.9042593523753	4.140283509124174	17.141947535925585	538615.4618955586	711.623896413213	-0.4504660020494384	506408.5699463232	0.2029196190024046	710.9612808092025	522.5621006783144	1.091101	29.265718	0.237143446747567	0.116755380557277	0.0307029624	-0.0691947605	-0.0742974929	-0.0483779887	0.0460696649	0.0194340315	0.0096741194	-0.0025676363	-0.1476158365	-0.0755625385	0.0081654979	-0.1077554266	-0.1134770379	-0.0038165235	0.0898345553	-0.0354302236	-0.0106523971	-0.0595972254	-0.160179087	-0.1693272134	0.0074716676	-0.0307000539	-0.1059465265	0.0390822306	-0.0052203323	0.0139947364	0.0333883907	0.0121199528	0.0543873885	-0.018886659	-0.1053429388	-0.00497855	0.1947659032	0.1089177004	-0.124562682	-0.0197441113	-0.0139630237	-0.1089342186	-0.0077186309	-0.0927318907	0.1201931125	-0.0037673035	0.0912172632	-0.032686924	-0.0036958264	-0.0632579789	-0.1649220772	-0.1522234711	-0.0023750609	-0.0464073429	-0.116899945	0.03845315	-0.0072136932	0.0097088258	0.020124674	-0.017807965	-0.0066946726	-0.0609837861	-0.1103045194	0.0031070943	0.1847361913	0.1821708592	-0.1085013557	-0.0264018718	0.0249993457	-0.1071992488	0.012466269	-0.0867704821	0.135401769	0.0394694168	-0.0989078965	-0.0196161519	0.0739752529	0.0601470063	0.0180879434	0.0433479819	-0.090356181	-0.048744193	-0.016316677	-0.0662703449	-0.0940545843	0.0758878827	0.0549929718	0.037331133	0.0506857488	-0.2973156711	-0.0492737754	-0.1240639841	-0.3314193367	0.1109740701	0.0135056187	0.028377973	0.0597236461	0.0556345156	-0.0607412226	-0.1145547726	-0.3031206888431939	-0.0383048786560777	0.0918821520047723	0.0014672637288568	0.4752711890861292	-0.0214881520840606	0.0004617406799877	0.2258827031753431	0.8691923932056227	0.0722141861449685	0.7554954164065179	0.0052148886805801	-0.0194262220290194	-0.0012613682664761	1.5910499036729227e-06	0.0003773781023207	0.0003727865727016	-0.0008220854396126	1.3896982878660534e-07	6.758244700230417e-07	-0.0028571546666849	-1.927089116050005e-05	8.163332789359303e-06	3.713672461198388e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748.4142561977925	2.386784156188355	560123.898880095	5.696738608231758	737.6121855536811	3.707926201305781	13.748716714329923	544071.736277278	711.8632490354803	0.2393526222673472	506749.2853273503	0.0572896777862554	711.039732721305	527.6471601792324	0.988359	26.50996	0.2488431902196451	0.1275422906422815	0.0270597817	-0.0636786092	-0.1662212977	-0.016871313	0.0577765137	0.0176704015	0.0646534526	-0.0126130905	-0.1895214237	0.0842836992	0.0197610357	-0.0277580043	-0.0660712743	0.021777566	0.0769799301	-0.0453284955	-0.0506016249	-0.052007186	-0.1980838287	-0.0930011212	0.0788487516	-0.0149447794	-0.0429726736	0.0201735369	-0.0194450844	-0.0713224332	-0.0942910618	0.0285582586	-0.0394371212	-0.1534663541	-0.0267379493	-0.0881849741	0.0307075335	0.0683171838	0.0620414483	0.0013819164	-0.0591737037	0.0862135802	0.1305585722	-0.220059765	-0.0200720182	0.0217528946	0.0756521755	-0.0460344055	-0.0462448901	-0.0547403388	-0.2029492883	-0.0829300544	0.0714391571	-0.0237110414	-0.051022596	0.0259593606	-0.0024679083	-0.0256658839	-0.1211130364	0.0068122009	-0.0946160872	-0.1191327128	-0.0031563324	-0.0975754557	0.0349296333	0.0428003354	0.0827963919	0.0493787881	0.0458888403	0.0769875377	-0.0149231345	-0.2173209025	0.0583251581	0.0541498126	-0.1211667322	-0.0180328242	0.088739118	0.0584674967	0.0621684278	0.0582827542	-0.0690908209	0.0078609177	-0.005877223	-0.0450190351	-0.004537603	0.0217271961	0.0433061856	0.0837222518	0.0706426458	-0.1190443396	0.0359654297	-0.1609106262	-0.1343681594	0.1592070893	0.0088910193	0.003870124	-0.0077002903	0.0535494744	-0.0647104904	-0.1139675232	-0.2853718125124231	0.0177488763307707	0.0814370713766255	0.0003150226110049	0.3730520913414779	-0.1022190977446513	0.0104487439437305	0.1391678628542503	0.8465280410519398	-0.0226643521536829	0.7166097242872347	0.0005136728585461	-0.0178237200968241	0.0016025019321953	2.568012442689679e-06	0.0003176849980899	0.0002033397885301	-0.0001694467841715	4.134706959946578e-08	2.8712212666062913e-08	-0.0025048861032409	0.000352268563444	6.274454390209382e-06	1.2409314079089944e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
